"","sensor_id","city","day_of_week","hour","aqi","pm2.5_alt","temperature","humidity","pressure","time_stamp"
"892","155431","EPA or BH","Tue",3,32,7.6,79.6,45,1011.736,"2023-07-18T03:00:00Z"
"893","155431","EPA or BH","Tue",4,34,8.1,77.966,44.566,1012.134,"2023-07-18T04:00:00Z"
"894","155431","EPA or BH","Tue",5,33,7.9,77.233,43.067,1012.533,"2023-07-18T05:00:00Z"
"895","155431","EPA or BH","Tue",6,32,7.6,75.9,45.4,1012.664,"2023-07-18T06:00:00Z"
"896","155431","EPA or BH","Tue",7,32,7.7,75.034,46.034,1012.688,"2023-07-18T07:00:00Z"
"897","155431","EPA or BH","Tue",8,31,7.5,74.333,47.292,1012.842,"2023-07-18T08:00:00Z"
"898","155431","EPA or BH","Tue",9,31,7.4,73.966,47.633,1012.782,"2023-07-18T09:00:00Z"
"899","155431","EPA or BH","Tue",10,28,6.8,73.367,48.1,1012.713,"2023-07-18T10:00:00Z"
"900","155431","EPA or BH","Tue",11,28,6.8,72.333,49.2,1012.779,"2023-07-18T11:00:00Z"
"901","155431","EPA or BH","Tue",12,28,6.6,72,49,1012.944,"2023-07-18T12:00:00Z"
"902","155431","EPA or BH","Tue",13,30,7.2,71.567,49.7,1013.339,"2023-07-18T13:00:00Z"
"903","155431","EPA or BH","Tue",14,28,6.6,72.834,48.234,1013.818,"2023-07-18T14:00:00Z"
"904","155431","EPA or BH","Tue",15,29,6.9,75.733,45.4,1014.296,"2023-07-18T15:00:00Z"
"905","155431","EPA or BH","Tue",16,28,6.6,81.133,39.6,1014.522,"2023-07-18T16:00:00Z"
"906","155431","EPA or BH","Tue",17,26,6.2,83.834,36,1014.735,"2023-07-18T17:00:00Z"
"907","155431","EPA or BH","Tue",18,25,5.9,84.2,36.033,1014.954,"2023-07-18T18:00:00Z"
"908","155431","EPA or BH","Tue",19,23,5.6,88.434,32,1015.101,"2023-07-18T19:00:00Z"
"909","155431","EPA or BH","Tue",20,30,7.1,87.9,32.267,1014.826,"2023-07-18T20:00:00Z"
"910","155431","EPA or BH","Tue",21,42,10.1,84.867,35.834,1014.532,"2023-07-18T21:00:00Z"
"911","155431","EPA or BH","Tue",22,43,10.3,82.466,39.9,1014.137,"2023-07-18T22:00:00Z"
"912","155431","EPA or BH","Tue",23,47,11.2,80.133,42.3,1013.993,"2023-07-18T23:00:00Z"
"913","155431","EPA or BH","Wed",0,51,12.2,79.534,42.466,1013.925,"2023-07-19T00:00:00Z"
"914","155431","EPA or BH","Wed",1,52,12.4,79.733,39.466,1013.814,"2023-07-19T01:00:00Z"
"915","155431","EPA or BH","Wed",2,56,14.3,76.466,44.167,1014.117,"2023-07-19T02:00:00Z"
"916","155431","EPA or BH","Wed",3,53,13.2,73.767,48.367,1014.868,"2023-07-19T03:00:00Z"
"917","155431","EPA or BH","Wed",4,55,14.1,71.934,51,1015.566,"2023-07-19T04:00:00Z"
"918","155431","EPA or BH","Wed",5,59,16.1,70.967,51.467,1015.956,"2023-07-19T05:00:00Z"
"919","155431","EPA or BH","Wed",6,57,15.1,70.767,50.034,1016.057,"2023-07-19T06:00:00Z"
"920","155431","EPA or BH","Wed",7,51,12.2,70,50.7,1016.104,"2023-07-19T07:00:00Z"
"921","155431","EPA or BH","Wed",8,52,12.6,69.867,50.834,1016.024,"2023-07-19T08:00:00Z"
"922","155431","EPA or BH","Wed",9,56,14.4,70.166,51.166,1015.979,"2023-07-19T09:00:00Z"
"923","155431","EPA or BH","Wed",10,56,14.3,72,49.734,1015.932,"2023-07-19T10:00:00Z"
"924","155431","EPA or BH","Wed",11,51,12.2,71.9,49.133,1015.924,"2023-07-19T11:00:00Z"
"925","155431","EPA or BH","Wed",12,57,15,71.433,50.234,1016.005,"2023-07-19T12:00:00Z"
"926","155431","EPA or BH","Wed",13,58,15.2,71.8,50.3,1016.255,"2023-07-19T13:00:00Z"
"927","155431","EPA or BH","Wed",14,57,14.8,71.633,50.7,1016.589,"2023-07-19T14:00:00Z"
"928","155431","EPA or BH","Wed",15,60,16.5,73.833,47.9,1016.974,"2023-07-19T15:00:00Z"
"929","155431","EPA or BH","Wed",16,64,18.3,78.8,41.8,1017.136,"2023-07-19T16:00:00Z"
"930","155431","EPA or BH","Wed",17,64,18.5,83.567,36.667,1017.284,"2023-07-19T17:00:00Z"
"931","155431","EPA or BH","Wed",18,54,13.7,83.567,36.5,1017.425,"2023-07-19T18:00:00Z"
"932","155431","EPA or BH","Wed",19,45,10.7,86,34.433,1017.394,"2023-07-19T19:00:00Z"
"933","155431","EPA or BH","Wed",20,28,6.8,85.6,34.133,1017.033,"2023-07-19T20:00:00Z"
"934","155431","EPA or BH","Wed",21,25,5.9,84,35.7,1016.794,"2023-07-19T21:00:00Z"
"935","155431","EPA or BH","Wed",22,28,6.7,82.389,37.222,1016.384,"2023-07-19T22:00:00Z"
"936","155431","EPA or BH","Wed",23,33,7.9,80.934,39.3,1016.182,"2023-07-19T23:00:00Z"
"937","155431","EPA or BH","Thu",0,33,8,79.966,40.4,1016.055,"2023-07-20T00:00:00Z"
"938","155431","EPA or BH","Thu",1,38,9.2,78.666,43.7,1016.009,"2023-07-20T01:00:00Z"
"939","155431","EPA or BH","Thu",2,45,10.9,77.5,44.4,1016.201,"2023-07-20T02:00:00Z"
"940","155431","EPA or BH","Thu",3,46,11,74.466,46.334,1016.605,"2023-07-20T03:00:00Z"
"941","155431","EPA or BH","Thu",4,51,12.2,71.334,46.867,1017.238,"2023-07-20T04:00:00Z"
"942","155431","EPA or BH","Thu",5,50,12,69.966,48.934,1017.516,"2023-07-20T05:00:00Z"
"943","155431","EPA or BH","Thu",6,47,11.2,69.166,50.5,1017.554,"2023-07-20T06:00:00Z"
"944","155431","EPA or BH","Thu",7,53,13.1,69.367,50.466,1017.557,"2023-07-20T07:00:00Z"
"945","155431","EPA or BH","Thu",8,49,11.8,69,49.9,1017.442,"2023-07-20T08:00:00Z"
"946","155431","EPA or BH","Thu",9,53,12.9,69.567,50.6,1017.214,"2023-07-20T09:00:00Z"
"947","155431","EPA or BH","Thu",10,58,15.6,71.166,51.534,1017.018,"2023-07-20T10:00:00Z"
"948","155431","EPA or BH","Thu",11,64,18.5,70.733,52.9,1016.977,"2023-07-20T11:00:00Z"
"949","155431","EPA or BH","Thu",12,67,19.7,72.4,50.5,1017.038,"2023-07-20T12:00:00Z"
"950","155431","EPA or BH","Thu",13,70,21.3,72.467,50.4,1017.437,"2023-07-20T13:00:00Z"
"951","155431","EPA or BH","Thu",14,67,19.6,73.434,49.467,1017.601,"2023-07-20T14:00:00Z"
"952","155431","EPA or BH","Thu",15,62,17.1,73.933,48.9,1017.793,"2023-07-20T15:00:00Z"
"953","155431","EPA or BH","Thu",16,67,19.7,77.2,45.767,1017.801,"2023-07-20T16:00:00Z"
"954","155431","EPA or BH","Thu",17,63,17.7,82.058,39.717,1017.772,"2023-07-20T17:00:00Z"
"955","155431","EPA or BH","Thu",18,66,19,84.167,38.1,1017.553,"2023-07-20T18:00:00Z"
"956","155431","EPA or BH","Thu",19,64,18.1,87.158,35.066,1017.23,"2023-07-20T19:00:00Z"
"957","155431","EPA or BH","Thu",20,56,14.3,87.475,34.484,1016.841,"2023-07-20T20:00:00Z"
"958","155431","EPA or BH","Thu",21,59,15.9,88.433,33.166,1016.361,"2023-07-20T21:00:00Z"
"959","155431","EPA or BH","Thu",22,55,14.2,88.733,32.666,1016.063,"2023-07-20T22:00:00Z"
"960","155431","EPA or BH","Thu",23,52,12.8,86.566,35.633,1015.768,"2023-07-20T23:00:00Z"
"961","155431","EPA or BH","Fri",0,32,7.8,84.5,37.267,1015.397,"2023-07-21T00:00:00Z"
"962","155431","EPA or BH","Fri",1,30,7.1,82.067,40.334,1015.331,"2023-07-21T01:00:00Z"
"963","155431","EPA or BH","Fri",2,42,10.2,82,39.733,1015.484,"2023-07-21T02:00:00Z"
"964","155431","EPA or BH","Fri",3,62,17.4,79.534,42.209,1015.647,"2023-07-21T03:00:00Z"
"965","155431","EPA or BH","Fri",4,61,16.9,77.133,44.466,1016.019,"2023-07-21T04:00:00Z"
"966","155431","EPA or BH","Fri",5,55,14,75.4,45.466,1015.976,"2023-07-21T05:00:00Z"
"967","155431","EPA or BH","Fri",6,44,10.6,73.733,45.633,1015.854,"2023-07-21T06:00:00Z"
"968","155431","EPA or BH","Fri",7,40,9.7,72.3,46.666,1015.61,"2023-07-21T07:00:00Z"
"969","155431","EPA or BH","Fri",8,39,9.4,72,47.166,1015.404,"2023-07-21T08:00:00Z"
"970","155431","EPA or BH","Fri",9,41,9.9,71.767,46.833,1014.958,"2023-07-21T09:00:00Z"
"971","155431","EPA or BH","Fri",10,40,9.5,71,47,1014.55,"2023-07-21T10:00:00Z"
"972","155431","EPA or BH","Fri",11,42,10,70.066,47.9,1014.413,"2023-07-21T11:00:00Z"
"973","155431","EPA or BH","Fri",12,45,10.8,69.434,48.966,1014.649,"2023-07-21T12:00:00Z"
"974","155431","EPA or BH","Fri",13,53,13.2,69.434,50,1014.876,"2023-07-21T13:00:00Z"
"975","155431","EPA or BH","Fri",14,52,12.7,72.367,49.6,1015.004,"2023-07-21T14:00:00Z"
"976","155431","EPA or BH","Fri",15,46,11.1,75.667,47.834,1015.225,"2023-07-21T15:00:00Z"
"977","155431","EPA or BH","Fri",16,44,10.5,80.934,41.867,1015.172,"2023-07-21T16:00:00Z"
"978","155431","EPA or BH","Fri",17,44,10.5,84.633,37.967,1014.938,"2023-07-21T17:00:00Z"
"979","155431","EPA or BH","Fri",18,44,10.5,85.367,37,1014.9,"2023-07-21T18:00:00Z"
"980","155431","EPA or BH","Fri",19,38,9.1,89.2,32.933,1014.69,"2023-07-21T19:00:00Z"
"981","155431","EPA or BH","Fri",20,36,8.7,92.667,28.533,1014.236,"2023-07-21T20:00:00Z"
"982","155431","EPA or BH","Fri",21,43,10.3,90.334,29.267,1013.821,"2023-07-21T21:00:00Z"
"983","155431","EPA or BH","Fri",22,42,10.2,89.966,28.267,1013.263,"2023-07-21T22:00:00Z"
"984","155431","EPA or BH","Fri",23,26,6.3,88.534,28.967,1012.697,"2023-07-21T23:00:00Z"
"985","155431","EPA or BH","Sat",0,19,4.6,86.467,31.533,1012.499,"2023-07-22T00:00:00Z"
"986","155431","EPA or BH","Sat",1,23,5.4,85.167,34.1,1012.133,"2023-07-22T01:00:00Z"
"987","155431","EPA or BH","Sat",2,29,7,81.867,37.867,1012.212,"2023-07-22T02:00:00Z"
"988","155431","EPA or BH","Sat",3,29,6.9,78.5,42.433,1012.42,"2023-07-22T03:00:00Z"
"989","155431","EPA or BH","Sat",4,25,6.1,76,44.9,1012.754,"2023-07-22T04:00:00Z"
"990","155431","EPA or BH","Sat",5,27,6.4,74.166,46.133,1013.033,"2023-07-22T05:00:00Z"
"991","155431","EPA or BH","Sat",6,30,7.1,73.867,45.533,1013.051,"2023-07-22T06:00:00Z"
"992","155431","EPA or BH","Sat",7,28,6.7,72.934,46.35,1012.933,"2023-07-22T07:00:00Z"
"993","155431","EPA or BH","Sat",8,27,6.4,72,47.067,1012.529,"2023-07-22T08:00:00Z"
"994","155431","EPA or BH","Sat",9,27,6.4,71.2,47.8,1012.212,"2023-07-22T09:00:00Z"
"995","155431","EPA or BH","Sat",10,25,6,70.333,49.334,1012.039,"2023-07-22T10:00:00Z"
"996","155431","EPA or BH","Sat",11,26,6.2,69.066,50.433,1011.914,"2023-07-22T11:00:00Z"
"997","155431","EPA or BH","Sat",12,25,6.1,68.633,50.666,1011.953,"2023-07-22T12:00:00Z"
"998","155431","EPA or BH","Sat",13,25,6,68.066,49.966,1012.374,"2023-07-22T13:00:00Z"
"999","155431","EPA or BH","Sat",14,27,6.5,69.966,49.6,1012.603,"2023-07-22T14:00:00Z"
"1000","155431","EPA or BH","Sat",15,28,6.8,73.534,46.133,1012.63,"2023-07-22T15:00:00Z"
"1001","155431","EPA or BH","Sat",16,26,6.3,79.434,40.166,1012.424,"2023-07-22T16:00:00Z"
"1002","155431","EPA or BH","Sat",17,27,6.5,84.067,36.267,1012.253,"2023-07-22T17:00:00Z"
"1003","155431","EPA or BH","Sat",18,25,6.1,86.267,34.834,1012.112,"2023-07-22T18:00:00Z"
"1004","155431","EPA or BH","Sat",19,25,6,91.166,29.967,1011.602,"2023-07-22T19:00:00Z"
"1005","155431","EPA or BH","Sat",20,29,6.9,91.833,27.966,1011.174,"2023-07-22T20:00:00Z"
"1006","155431","EPA or BH","Sat",21,27,6.4,92.2,28,1011.005,"2023-07-22T21:00:00Z"
"1007","155431","EPA or BH","Sat",22,29,6.9,92.733,27.334,1010.557,"2023-07-22T22:00:00Z"
"1008","155431","EPA or BH","Sat",23,32,7.8,92.3,27.7,1010.041,"2023-07-22T23:00:00Z"
"1009","16073","PA or MP","Sun",0,18,4.3,94.533,31.633,1008.274,"2023-07-16T00:00:00Z"
"1010","16073","PA or MP","Sun",1,17,4.1,89.3,35.9,1008.02,"2023-07-16T01:00:00Z"
"1011","16073","PA or MP","Sun",2,18,4.4,84.467,40.2,1008.023,"2023-07-16T02:00:00Z"
"1012","16073","PA or MP","Sun",3,21,5.1,81.7,43.534,1008.171,"2023-07-16T03:00:00Z"
"1013","16073","PA or MP","Sun",4,21,5.1,79.733,45.633,1008.519,"2023-07-16T04:00:00Z"
"1014","16073","PA or MP","Sun",5,22,5.2,77.9,46.833,1008.959,"2023-07-16T05:00:00Z"
"1015","16073","PA or MP","Sun",6,21,5.1,76,49.934,1009.042,"2023-07-16T06:00:00Z"
"1016","16073","PA or MP","Sun",7,21,5.1,74.625,52.9,1009.093,"2023-07-16T07:00:00Z"
"1017","16073","PA or MP","Sun",8,20,4.8,73.7,53.933,1008.996,"2023-07-16T08:00:00Z"
"1018","16073","PA or MP","Sun",9,19,4.6,72.633,54.467,1008.764,"2023-07-16T09:00:00Z"
"1019","16073","PA or MP","Sun",10,16,3.9,71.966,56,1008.508,"2023-07-16T10:00:00Z"
"1020","16073","PA or MP","Sun",11,17,4.1,71.367,56.534,1008.547,"2023-07-16T11:00:00Z"
"1021","16073","PA or MP","Sun",12,17,4.1,70.966,57,1008.319,"2023-07-16T12:00:00Z"
"1022","16073","PA or MP","Sun",13,17,4.1,70.667,57.733,1008.358,"2023-07-16T13:00:00Z"
"1023","16073","PA or MP","Sun",14,19,4.6,72.6,57.5,1008.671,"2023-07-16T14:00:00Z"
"1024","16073","PA or MP","Sun",15,20,4.9,75.433,55.834,1008.933,"2023-07-16T15:00:00Z"
"1025","16073","PA or MP","Sun",16,19,4.6,79.534,51.867,1008.98,"2023-07-16T16:00:00Z"
"1026","16073","PA or MP","Sun",17,20,4.8,87.2,43.367,1009.05,"2023-07-16T17:00:00Z"
"1027","16073","PA or MP","Sun",18,22,5.2,93.466,36.4,1009.211,"2023-07-16T18:00:00Z"
"1028","16073","PA or MP","Sun",19,25,6,96.6,33.166,1009.135,"2023-07-16T19:00:00Z"
"1029","16073","PA or MP","Sun",20,28,6.8,98.633,31.666,1008.974,"2023-07-16T20:00:00Z"
"1030","16073","PA or MP","Sun",21,29,7,97.767,31.4,1008.513,"2023-07-16T21:00:00Z"
"1031","16073","PA or MP","Sun",22,25,6.1,95.666,31.633,1008.096,"2023-07-16T22:00:00Z"
"1032","16073","PA or MP","Sun",23,28,6.7,90.9,34,1008.031,"2023-07-16T23:00:00Z"
"1033","16073","PA or MP","Mon",0,29,7,88.333,37.233,1007.953,"2023-07-17T00:00:00Z"
"1034","16073","PA or MP","Mon",1,54,13.6,85.867,39.666,1007.988,"2023-07-17T01:00:00Z"
"1035","16073","PA or MP","Mon",2,24,5.8,82.633,42.867,1008.215,"2023-07-17T02:00:00Z"
"1036","16073","PA or MP","Mon",3,23,5.4,79.166,46.1,1008.64,"2023-07-17T03:00:00Z"
"1037","16073","PA or MP","Mon",4,20,4.8,77.966,48.633,1009.234,"2023-07-17T04:00:00Z"
"1038","16073","PA or MP","Mon",5,19,4.6,77.966,49.466,1009.636,"2023-07-17T05:00:00Z"
"1039","16073","PA or MP","Mon",6,19,4.5,77.567,50.567,1009.842,"2023-07-17T06:00:00Z"
"1040","16073","PA or MP","Mon",7,19,4.6,77.4,51.034,1009.625,"2023-07-17T07:00:00Z"
"1041","16073","PA or MP","Mon",8,19,4.5,76.733,51.867,1009.325,"2023-07-17T08:00:00Z"
"1042","16073","PA or MP","Mon",9,18,4.4,75.667,50.434,1009.239,"2023-07-17T09:00:00Z"
"1043","16073","PA or MP","Mon",10,17,4.1,75,50.8,1009.196,"2023-07-17T10:00:00Z"
"1044","16073","PA or MP","Mon",11,17,4.1,75,51.133,1009.107,"2023-07-17T11:00:00Z"
"1045","16073","PA or MP","Mon",12,17,4,74.5,52.534,1008.978,"2023-07-17T12:00:00Z"
"1046","16073","PA or MP","Mon",13,18,4.2,74,54.6,1009.099,"2023-07-17T13:00:00Z"
"1047","16073","PA or MP","Mon",14,18,4.4,74.767,53.233,1009.518,"2023-07-17T14:00:00Z"
"1048","16073","PA or MP","Mon",15,19,4.5,76.6,51.6,1009.883,"2023-07-17T15:00:00Z"
"1049","16073","PA or MP","Mon",16,19,4.5,78.133,49.4,1010.288,"2023-07-17T16:00:00Z"
"1050","16073","PA or MP","Mon",17,19,4.5,85.966,41.966,1010.381,"2023-07-17T17:00:00Z"
"1051","16073","PA or MP","Mon",18,20,4.7,92.192,35.767,1010.196,"2023-07-17T18:00:00Z"
"1052","16073","PA or MP","Mon",19,20,4.9,95.8,32.466,1009.837,"2023-07-17T19:00:00Z"
"1053","16073","PA or MP","Mon",20,22,5.3,97.067,31.8,1009.495,"2023-07-17T20:00:00Z"
"1054","16073","PA or MP","Mon",21,20,4.9,98.133,30.8,1009.313,"2023-07-17T21:00:00Z"
"1055","16073","PA or MP","Mon",22,19,4.6,97.533,30.7,1008.822,"2023-07-17T22:00:00Z"
"1056","16073","PA or MP","Mon",23,19,4.5,95.633,31.333,1008.406,"2023-07-17T23:00:00Z"
"1057","16073","PA or MP","Tue",0,18,4.2,92.666,33.833,1008.351,"2023-07-18T00:00:00Z"
"1058","16073","PA or MP","Tue",1,19,4.6,88.967,37.766,1008.412,"2023-07-18T01:00:00Z"
"1059","16073","PA or MP","Tue",2,20,4.9,84.633,41.367,1008.964,"2023-07-18T02:00:00Z"
"1060","16073","PA or MP","Tue",3,23,5.4,82.1,45.2,1009.187,"2023-07-18T03:00:00Z"
"1061","16073","PA or MP","Tue",4,25,6,79,47.967,1009.735,"2023-07-18T04:00:00Z"
"1062","16073","PA or MP","Tue",5,26,6.2,77.9,47.966,1010.03,"2023-07-18T05:00:00Z"
"1063","16073","PA or MP","Tue",6,24,5.8,76.567,49.166,1010.159,"2023-07-18T06:00:00Z"
"1064","16073","PA or MP","Tue",7,23,5.5,75.4,50.5,1010.245,"2023-07-18T07:00:00Z"
"1065","16073","PA or MP","Tue",8,23,5.5,74.3,51.8,1010.396,"2023-07-18T08:00:00Z"
"1066","16073","PA or MP","Tue",9,23,5.4,73.4,53.334,1010.306,"2023-07-18T09:00:00Z"
"1067","16073","PA or MP","Tue",10,22,5.3,72.4,54.267,1010.271,"2023-07-18T10:00:00Z"
"1068","16073","PA or MP","Tue",11,22,5.2,71.467,55.2,1010.34,"2023-07-18T11:00:00Z"
"1069","16073","PA or MP","Tue",12,21,5,70.6,55.966,1010.44,"2023-07-18T12:00:00Z"
"1070","16073","PA or MP","Tue",13,21,5,70.034,56.8,1010.884,"2023-07-18T13:00:00Z"
"1071","16073","PA or MP","Tue",14,21,5,71.367,56.434,1011.404,"2023-07-18T14:00:00Z"
"1072","16073","PA or MP","Tue",15,21,5,73.2,54,1011.862,"2023-07-18T15:00:00Z"
"1073","16073","PA or MP","Tue",16,23,5.6,76.7,50.367,1012.121,"2023-07-18T16:00:00Z"
"1074","16073","PA or MP","Tue",17,22,5.3,82.767,42.733,1012.326,"2023-07-18T17:00:00Z"
"1075","16073","PA or MP","Tue",18,22,5.3,86.933,38.334,1012.542,"2023-07-18T18:00:00Z"
"1076","16073","PA or MP","Tue",19,22,5.3,88.6,36.166,1012.624,"2023-07-18T19:00:00Z"
"1077","16073","PA or MP","Tue",20,24,5.8,90.367,35.2,1012.375,"2023-07-18T20:00:00Z"
"1078","16073","PA or MP","Tue",21,34,8.1,90.167,35.434,1012.12,"2023-07-18T21:00:00Z"
"1079","16073","PA or MP","Tue",22,38,9,88.667,36.6,1011.754,"2023-07-18T22:00:00Z"
"1080","16073","PA or MP","Tue",23,38,9.1,86.7,38.233,1011.556,"2023-07-18T23:00:00Z"
"1081","16073","PA or MP","Wed",0,42,10,82.9,42.233,1011.539,"2023-07-19T00:00:00Z"
"1082","16073","PA or MP","Wed",1,41,9.8,80.767,44.667,1011.464,"2023-07-19T01:00:00Z"
"1083","16073","PA or MP","Wed",2,49,11.8,76.867,49.533,1011.872,"2023-07-19T02:00:00Z"
"1084","16073","PA or MP","Wed",3,45,10.8,74.966,51.5,1012.404,"2023-07-19T03:00:00Z"
"1085","16073","PA or MP","Wed",4,46,11,72.967,53.433,1013.06,"2023-07-19T04:00:00Z"
"1086","16073","PA or MP","Wed",5,51,12.3,72.5,53.833,1013.538,"2023-07-19T05:00:00Z"
"1087","16073","PA or MP","Wed",6,55,14,71.8,54.534,1013.502,"2023-07-19T06:00:00Z"
"1088","16073","PA or MP","Wed",7,47,11.2,71.767,54.034,1013.598,"2023-07-19T07:00:00Z"
"1089","16073","PA or MP","Wed",8,42,10,71.834,54.633,1013.491,"2023-07-19T08:00:00Z"
"1090","16073","PA or MP","Wed",9,49,11.7,72,54.2,1013.513,"2023-07-19T09:00:00Z"
"1091","16073","PA or MP","Wed",10,54,13.3,72,54.433,1013.468,"2023-07-19T10:00:00Z"
"1092","16073","PA or MP","Wed",11,53,13.1,71.5,55,1013.474,"2023-07-19T11:00:00Z"
"1093","16073","PA or MP","Wed",12,53,12.9,71.466,55.467,1013.573,"2023-07-19T12:00:00Z"
"1094","16073","PA or MP","Wed",13,54,13.6,71.6,56,1013.827,"2023-07-19T13:00:00Z"
"1095","16073","PA or MP","Wed",14,56,14.3,71.966,55.067,1014.188,"2023-07-19T14:00:00Z"
"1096","16073","PA or MP","Wed",15,57,15,73.066,53.466,1014.533,"2023-07-19T15:00:00Z"
"1097","16073","PA or MP","Wed",16,58,15.6,75.767,50.7,1014.711,"2023-07-19T16:00:00Z"
"1098","16073","PA or MP","Wed",17,58,15.6,83.166,42.767,1014.802,"2023-07-19T17:00:00Z"
"1099","16073","PA or MP","Wed",18,55,13.8,87.3,38.733,1014.993,"2023-07-19T18:00:00Z"
"1100","16073","PA or MP","Wed",19,40,9.6,87.966,37.767,1014.85,"2023-07-19T19:00:00Z"
"1101","16073","PA or MP","Wed",20,28,6.7,88.367,36.933,1014.615,"2023-07-19T20:00:00Z"
"1102","16073","PA or MP","Wed",21,21,5.1,89.034,35.8,1014.259,"2023-07-19T21:00:00Z"
"1103","16073","PA or MP","Wed",22,23,5.5,87.867,36.467,1013.859,"2023-07-19T22:00:00Z"
"1104","16073","PA or MP","Wed",23,25,6.1,87,37.1,1013.655,"2023-07-19T23:00:00Z"
"1105","16073","PA or MP","Thu",0,26,6.3,84.534,39.1,1013.468,"2023-07-20T00:00:00Z"
"1106","16073","PA or MP","Thu",1,29,7,81.3,43.166,1013.47,"2023-07-20T01:00:00Z"
"1107","16073","PA or MP","Thu",2,38,9,77.9,48.133,1013.743,"2023-07-20T02:00:00Z"
"1108","16073","PA or MP","Thu",3,38,9.2,75.3,49.534,1014.146,"2023-07-20T03:00:00Z"
"1109","16073","PA or MP","Thu",4,38,9.1,73.4,49.234,1014.661,"2023-07-20T04:00:00Z"
"1110","16073","PA or MP","Thu",5,43,10.3,71.2,51.433,1015.022,"2023-07-20T05:00:00Z"
"1111","16073","PA or MP","Thu",6,37,8.9,70.8,52.233,1015.053,"2023-07-20T06:00:00Z"
"1112","16073","PA or MP","Thu",7,35,8.4,69.6,53.666,1015.088,"2023-07-20T07:00:00Z"
"1113","16073","PA or MP","Thu",8,39,9.3,69.2,55.367,1014.947,"2023-07-20T08:00:00Z"
"1114","16073","PA or MP","Thu",9,47,11.3,70.633,56,1014.763,"2023-07-20T09:00:00Z"
"1115","16073","PA or MP","Thu",10,54,13.5,71,56,1014.55,"2023-07-20T10:00:00Z"
"1116","16073","PA or MP","Thu",11,57,15,71.034,56,1014.528,"2023-07-20T11:00:00Z"
"1117","16073","PA or MP","Thu",12,61,16.7,71,56,1014.623,"2023-07-20T12:00:00Z"
"1118","16073","PA or MP","Thu",13,62,17.4,71.2,56.233,1015.039,"2023-07-20T13:00:00Z"
"1119","16073","PA or MP","Thu",14,62,17.4,72.2,55.9,1015.331,"2023-07-20T14:00:00Z"
"1120","16073","PA or MP","Thu",15,62,17.5,72.967,54.933,1015.455,"2023-07-20T15:00:00Z"
"1121","16073","PA or MP","Thu",16,63,17.8,74.966,53.367,1015.306,"2023-07-20T16:00:00Z"
"1122","16073","PA or MP","Thu",17,62,17.3,81.934,45.733,1015.239,"2023-07-20T17:00:00Z"
"1123","16073","PA or MP","Thu",18,59,16,87.066,40,1015.102,"2023-07-20T18:00:00Z"
"1124","16073","PA or MP","Thu",19,59,16,91.233,36.733,1014.759,"2023-07-20T19:00:00Z"
"1125","16073","PA or MP","Thu",20,54,13.5,93.066,35,1014.327,"2023-07-20T20:00:00Z"
"1126","16073","PA or MP","Thu",21,53,13.2,94.367,32.633,1013.798,"2023-07-20T21:00:00Z"
"1127","16073","PA or MP","Thu",22,52,12.4,94.933,32.133,1013.485,"2023-07-20T22:00:00Z"
"1128","16073","PA or MP","Thu",23,48,11.6,93.7,33.067,1013.257,"2023-07-20T23:00:00Z"
"1129","16073","PA or MP","Fri",0,35,8.3,90.233,35.633,1012.891,"2023-07-21T00:00:00Z"
"1130","16073","PA or MP","Fri",1,23,5.5,85.166,40.466,1012.808,"2023-07-21T01:00:00Z"
"1131","16073","PA or MP","Fri",2,30,7.2,82.8,42.566,1012.997,"2023-07-21T02:00:00Z"
"1132","16073","PA or MP","Fri",3,45,10.8,80.9,44.6,1013.143,"2023-07-21T03:00:00Z"
"1133","16073","PA or MP","Fri",4,60,16.2,78.133,47.6,1013.445,"2023-07-21T04:00:00Z"
"1134","16073","PA or MP","Fri",5,52,12.8,75.767,49.6,1013.418,"2023-07-21T05:00:00Z"
"1135","16073","PA or MP","Fri",6,36,8.7,74.4,50.9,1013.323,"2023-07-21T06:00:00Z"
"1136","16073","PA or MP","Fri",7,34,8.2,72.867,50.966,1013.051,"2023-07-21T07:00:00Z"
"1137","16073","PA or MP","Fri",8,34,8.1,71.733,52.033,1012.822,"2023-07-21T08:00:00Z"
"1138","16073","PA or MP","Fri",9,31,7.5,71,53.166,1012.45,"2023-07-21T09:00:00Z"
"1139","16073","PA or MP","Fri",10,30,7.3,69.966,54.1,1012.021,"2023-07-21T10:00:00Z"
"1140","16073","PA or MP","Fri",11,30,7.3,69,55,1011.853,"2023-07-21T11:00:00Z"
"1141","16073","PA or MP","Fri",12,32,7.7,68.633,55.733,1012.126,"2023-07-21T12:00:00Z"
"1142","16073","PA or MP","Fri",13,42,10,68.034,57.034,1012.375,"2023-07-21T13:00:00Z"
"1143","16073","PA or MP","Fri",14,46,11.1,69.833,57.867,1012.496,"2023-07-21T14:00:00Z"
"1144","16073","PA or MP","Fri",15,38,9.2,72.767,56.2,1012.741,"2023-07-21T15:00:00Z"
"1145","16073","PA or MP","Fri",16,38,9,77.2,52.434,1012.697,"2023-07-21T16:00:00Z"
"1146","16073","PA or MP","Fri",17,36,8.7,84.2,44.066,1012.513,"2023-07-21T17:00:00Z"
"1147","16073","PA or MP","Fri",18,35,8.5,89.6,38.434,1012.512,"2023-07-21T18:00:00Z"
